Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,7533,68794.09835,3055.636748,618.1346932
,,,,,,,,7534,63918.94692,2839.096489,574.3300601
,,,,,,,,7535,60252.55696,2676.245951,541.3864954
,,,,,,,,7536,55901.36687,2482.978554,502.2898052
,,,,,,,,7537,51976.22347,2308.63493,467.0212666
,,,,,,,,7538,50548.8156,2245.233562,454.1955977
,,,,,,,,7539,47427.49837,2106.593593,426.1496677
,,,,,,,,7540,45985.67915,2042.552115,413.1945087
,,,,,,,,7541,45145.81355,2005.247691,405.6480755
,,,,,,,,7542,44747.79826,1987.568992,402.0717941
,,,,,,,,7543,45887.42296,2038.187856,412.3116487
,,,,,,,,7544,47884.27084,2126.882118,430.2538993
,,,,,,,,7545,49501.00073,2198.692628,444.7806808
,,,,,,,,7546,53467.85573,2374.888961,480.42401
,,,,,,,,7547,58631.31605,2604.235075,526.8191811
,,,,,,,,7548,62912.06041,2794.373475,565.2828962
,,,,,,,,7549,66591.31444,2957.795398,598.3420484
,,,,,,,,7550,70218.20067,3118.891292,630.9306607
,,,,,,,,7551,71413.71975,3171.992824,641.6727423
,,,,,,,,7552,71531.55435,3177.2267,642.73152
,,,,,,,,7553,72103.54684,3202.632967,647.8710365
,,,,,,,,7554,72523.12268,3221.269324,651.6410457
,,,,,,,,7555,72458.70224,3218.407953,651.0622095
,,,,,,,,7556,75798.1173,3366.735202,681.0678111
,,,,,,,,7557,73910.37191,3282.88696,664.1058777
,,,,,,,,7558,70221.68783,3119.046182,630.9619938
,,,,,,,,7559,66287.19753,2944.287396,595.6094707
,,,,,,,,7560,62026.38215,2755.034184,557.3248232
,,,,,,,,7561,56811.13326,2523.38777,510.464317
,,,,,,,,7562,51810.51109,2301.274461,465.5322934
,,,,,,,,7563,48208.73704,2141.293977,433.1693211
,,,,,,,,7564,46887.76192,2082.620047,421.299981
,,,,,,,,7565,46163.44927,2050.448154,414.7918243
,,,,,,,,7566,45429.21086,2017.835388,408.1944816
,,,,,,,,7567,46061.80731,2045.933509,413.8785421
,,,,,,,,7568,47432.56399,2106.818594,426.1951838
,,,,,,,,7569,48887.83456,2171.457543,439.2712069
,,,,,,,,7570,52890.63567,2349.2505,475.2375224
,,,,,,,,7571,58058.77814,2578.804581,521.6747638
,,,,,,,,7572,61945.50897,2751.442029,556.5981545
,,,,,,,,7573,65148.86694,2893.726012,585.381244
,,,,,,,,7574,68132.22255,3026.238121,612.1875494
,,,,,,,,7575,68316.82143,3034.437474,613.8462233
,,,,,,,,7576,68126.96601,3026.00464,612.1403179
,,,,,,,,7577,68897.79863,3060.242817,619.0664699
,,,,,,,,7578,70108.05181,3113.998796,629.9409417
,,,,,,,,7579,70969.42379,3152.258471,637.6806158
,,,,,,,,7580,74990.67924,3330.871117,673.8127487
,,,,,,,,7581,73535.65169,3266.242962,660.7389091
,,,,,,,,7582,69284.12222,3077.402204,622.5376981
,,,,,,,,7583,64728.80827,2875.068209,581.6068965
,,,,,,,,7584,58737.4632,2608.949827,527.7729437
,,,,,,,,7585,52369.29107,2326.093867,470.5530917
,,,,,,,,7586,45244.63525,2009.637068,406.5360169
,,,,,,,,7587,42422.51523,1884.286582,381.1784596
,,,,,,,,7588,41044.90654,1823.097151,368.8002506
,,,,,,,,7589,40932.61761,1818.109599,367.7913024
,,,,,,,,7590,41804.42163,1856.832635,375.6247114
,,,,,,,,7591,46282.4512,2055.733879,415.8610907
,,,,,,,,7592,54323.93369,2412.913492,488.1161159
,,,,,,,,7593,58968.19904,2619.198452,529.8461714
,,,,,,,,7594,60039.38305,2666.777377,539.4710667
,,,,,,,,7595,59753.11552,2654.062193,536.8988709
,,,,,,,,7596,59767.81565,2654.715131,537.0309558
,,,,,,,,7597,61192.71852,2718.005234,549.8341165
,,,,,,,,7598,61985.12608,2753.201707,556.9541255
,,,,,,,,7599,62285.39288,2766.538698,559.6521088
,,,,,,,,7600,62976.72424,2797.245657,565.8639193
,,,,,,,,7601,65721.31712,2919.152609,590.524873
,,,,,,,,7602,70470.6559,3130.10463,633.1990433
,,,,,,,,7603,76640.21451,3404.138747,688.6342959
,,,,,,,,7604,76829.92594,3412.565185,690.3389075
,,,,,,,,7605,69083.36168,3068.484996,620.7338071
,,,,,,,,7606,65387.29663,2904.316376,587.5236032
,,,,,,,,7607,61176.9197,2717.303496,549.6921596
,,,,,,,,7608,55597.62418,2469.487174,499.5605901
,,,,,,,,7609,51230.95327,2275.532163,460.3248002
,,,,,,,,7610,48078.49586,2135.509037,431.9990668
,,,,,,,,7611,46419.46452,2061.819618,417.0921947
,,,,,,,,7612,45536.54169,2022.602716,409.15888
,,,,,,,,7613,45737.28641,2031.519221,410.9626287
,,,,,,,,7614,47000.48799,2087.627016,422.3128571
,,,,,,,,7615,52536.78324,2333.533389,472.0580568
,,,,,,,,7616,65067.97626,2890.13308,584.6544181
,,,,,,,,7617,67604.04034,3002.77778,607.4416809
,,,,,,,,7618,65428.05422,2906.126711,587.8898218
,,,,,,,,7619,62098.82162,2758.251738,557.9757126
,,,,,,,,7620,60487.53132,2686.682839,543.4978074
,,,,,,,,7621,61439.57281,2728.969794,552.0521731
,,,,,,,,7622,62110.60888,2758.775294,558.0816245
,,,,,,,,7623,62279.39755,2766.272403,559.5982391
,,,,,,,,7624,63077.52063,2801.722744,566.7696038
,,,,,,,,7625,66319.43151,2945.719136,595.8991022
,,,,,,,,7626,71824.23623,3190.22679,645.3613506
,,,,,,,,7627,79138.76432,3515.117171,711.0844822
,,,,,,,,7628,78724.08329,3496.698228,707.3584542
,,,,,,,,7629,71077.00456,3157.036901,638.6472599
,,,,,,,,7630,67449.09054,2995.895354,606.0494125
,,,,,,,,7631,61446.09396,2729.259445,552.1107675
,,,,,,,,7632,55054.65967,2445.370246,494.6818983
,,,,,,,,7633,50117.28153,2226.066055,450.3181405
,,,,,,,,7634,46547.14751,2067.490931,418.2394629
,,,,,,,,7635,44391.50507,1971.743469,398.8703976
,,,,,,,,7636,43300.69733,1923.292915,389.0691775
,,,,,,,,7637,43464.86138,1930.584612,390.5442385
,,,,,,,,7638,44720.04069,1986.336081,401.8223844
,,,,,,,,7639,50083.34396,2224.558646,450.0132017
,,,,,,,,7640,61064.02094,2712.288856,548.6777319
,,,,,,,,7641,64725.0441,2874.901016,581.5730744
,,,,,,,,7642,63224.44062,2808.248508,568.0897219
,,,,,,,,7643,61306.79482,2723.072177,550.8591248
,,,,,,,,7644,60350.44699,2680.593946,542.2660653
,,,,,,,,7645,61617.10104,2736.855089,553.6473151
,,,,,,,,7646,62546.17963,2778.122099,561.9953525
,,,,,,,,7647,62959.31576,2796.472422,565.7074991
,,,,,,,,7648,63663.79332,2827.763297,572.0374319
,,,,,,,,7649,66556.44755,2956.24671,598.0287593
,,,,,,,,7650,71360.59602,3169.633221,641.1954104
,,,,,,,,7651,77682.77356,3450.446234,698.0019879
,,,,,,,,7652,77162.96012,3427.357609,693.331315
,,,,,,,,7653,69321.53539,3079.06399,622.8738662
,,,,,,,,7654,66040.16385,2933.314867,593.3898023
,,,,,,,,7655,61772.81241,2743.771343,555.0464264
,,,,,,,,7656,56401.76654,2505.204874,506.7860397
,,,,,,,,7657,51865.44415,2303.71443,466.0258827
,,,,,,,,7658,48140.66775,2138.270534,432.557699
,,,,,,,,7659,46172.9582,2050.870514,414.8772647
,,,,,,,,7660,45396.19863,2016.369079,407.8978573
,,,,,,,,7661,45718.54085,2030.686597,410.7941945
,,,,,,,,7662,46916.26258,2083.885964,421.5560676
,,,,,,,,7663,52223.86514,2319.634464,469.246398
,,,,,,,,7664,61704.04344,2740.716822,554.4285175
,,,,,,,,7665,66469.12821,2952.368235,597.24417
,,,,,,,,7666,64838.67029,2879.947965,582.5940382
,,,,,,,,7667,62476.35921,2775.020876,561.367996
,,,,,,,,7668,61400.89184,2727.251697,551.7046135
,,,,,,,,7669,62359.33848,2769.82315,560.3165313
,,,,,,,,7670,62941.92688,2795.700058,565.551255
,,,,,,,,7671,63114.72576,2803.375289,567.1039025
,,,,,,,,7672,63821.57843,2834.771659,573.4551764
,,,,,,,,7673,66989.49034,2975.48123,601.9197729
,,,,,,,,7674,71840.37098,3190.94345,645.506326
,,,,,,,,7675,78137.85318,3470.659566,702.0910086
,,,,,,,,7676,76573.3206,3401.167512,688.033235
,,,,,,,,7677,68760.94652,3054.164238,617.8368145
,,,,,,,,7678,65323.93594,2901.502076,586.9542893
,,,,,,,,7679,60783.59722,2699.833238,546.1580444
,,,,,,,,7680,55244.89893,2453.820129,496.3912526
,,,,,,,,7681,50778.41922,2255.431897,456.258652
,,,,,,,,7682,47066.69222,2090.567618,422.907721
,,,,,,,,7683,45046.4405,2000.833825,404.7551803
,,,,,,,,7684,43990.19017,1953.918211,395.2644682
,,,,,,,,7685,44056.84196,1956.878693,395.8633537
,,,,,,,,7686,45120.94386,2004.143051,405.4246143
,,,,,,,,7687,50086.15114,2224.683332,450.0384249
,,,,,,,,7688,58198.07918,2584.991935,522.9264237
,,,,,,,,7689,63963.64623,2841.081904,574.7316962
,,,,,,,,7690,63337.21428,2813.257592,569.1030256
,,,,,,,,7691,61590.19119,2735.659831,553.4055224
,,,,,,,,7692,60867.58065,2703.563541,546.9126595
,,,,,,,,7693,61890.46742,2748.997241,556.1035903
,,,,,,,,7694,62393.68484,2771.348717,560.6251431
,,,,,,,,7695,62664.15184,2783.362086,563.0553667
,,,,,,,,7696,63428.65698,2817.319214,569.9246645
,,,,,,,,7697,66081.45025,2935.148691,593.7607724
,,,,,,,,7698,70234.39758,3119.610713,631.0761946
,,,,,,,,7699,75464.74127,3351.927594,678.0723319
,,,,,,,,7700,73703.98447,3273.719822,662.2514274
,,,,,,,,7701,65449.85816,2907.09518,588.0857364
,,,,,,,,7702,61952.23541,2751.740798,556.6585935
,,,,,,,,7703,58402.92732,2594.090702,524.7670429
,,,,,,,,7704,54519.23961,2421.588421,489.8709955
,,,,,,,,7705,51242.61246,2276.050031,460.4295614
,,,,,,,,7706,50062.04091,2223.612425,449.8217876
,,,,,,,,7707,47231.28363,2097.878297,424.386622
,,,,,,,,7708,46073.65718,2046.459847,413.9850166
,,,,,,,,7709,45792.75658,2033.983047,411.4610442
,,,,,,,,7710,45790.40303,2033.878509,411.4398968
,,,,,,,,7711,48500.51619,2154.253971,435.7910404
,,,,,,,,7712,51996.84006,2309.55066,467.2065126
,,,,,,,,7713,56704.53922,2518.653168,509.5065389
,,,,,,,,7714,58735.96788,2608.883409,527.7595078
,,,,,,,,7715,59952.36264,2662.912179,538.6891634
,,,,,,,,7716,60257.01103,2676.443788,541.4265165
,,,,,,,,7717,62095.4616,2758.102495,557.9455218
,,,,,,,,7718,63988.62994,2842.191609,574.956182
,,,,,,,,7719,63959.33574,2840.890444,574.6929653
,,,,,,,,7720,63588.27522,2824.408999,571.3588801
,,,,,,,,7721,64178.99291,2850.646986,576.6666479
,,,,,,,,7722,65607.85745,2914.113055,589.5054053
,,,,,,,,7723,67202.99311,2984.964411,603.8381565
,,,,,,,,7724,72124.36472,3203.557638,648.0580911
,,,,,,,,7725,70898.08421,3149.089771,637.0396092
,,,,,,,,7726,68052.42725,3022.693842,611.4705658
,,,,,,,,7727,64178.45344,2850.623025,576.6618006
,,,,,,,,7728,59636.55098,2648.88473,535.8515051
,,,,,,,,7729,54475.76158,2419.657251,489.480333
,,,,,,,,7730,49940.86157,2218.229986,448.7329565
,,,,,,,,7731,46418.24325,2061.765373,417.0812212
,,,,,,,,7732,44996.17782,1998.601301,404.3035556
,,,,,,,,7733,44252.35349,1965.562755,397.6200809
,,,,,,,,7734,43923.40724,1950.951905,394.6644045
,,,,,,,,7735,45498.08586,2020.894618,408.8133433
,,,,,,,,7736,47327.57213,2102.155156,425.2518018
,,,,,,,,7737,51034.13966,2266.790266,458.5563735
,,,,,,,,7738,53870.72685,2392.783342,484.0439225
,,,,,,,,7739,56330.81447,2502.053386,506.1485149
,,,,,,,,7740,57414.62197,2550.19301,515.8868361
,,,,,,,,7741,59909.09502,2660.990356,538.3003914
,,,,,,,,7742,62888.72593,2793.337024,565.0732292
,,,,,,,,7743,63397.61211,2815.94029,569.6457174
,,,,,,,,7744,63117.29675,2803.489485,567.1270035
,,,,,,,,7745,63829.64923,2835.130141,573.5276948
,,,,,,,,7746,65914.25244,2927.722243,592.2584522
,,,,,,,,7747,68056.14935,3022.859167,611.5040099
,,,,,,,,7748,73178.27921,3250.3695,657.5278149
,,,,,,,,7749,71909.27586,3194.004007,646.125456
,,,,,,,,7750,68192.18212,3028.901353,612.7263033
,,,,,,,,7751,63717.31367,2830.140517,572.5183276
,,,,,,,,7752,58413.0312,2594.539487,524.8578292
,,,,,,,,7753,52289.01722,2322.528332,469.8318081
,,,,,,,,7754,45600.91914,2025.462177,409.7373297
,,,,,,,,7755,43443.49847,1929.635732,390.3522866
,,,,,,,,7756,42321.05357,1879.779946,380.2667975
,,,,,,,,7757,42094.06467,1869.697749,378.2272371
,,,,,,,,7758,42665.38456,1895.074142,383.3607101
,,,,,,,,7759,46581.79857,2069.030031,418.5508126
,,,,,,,,7760,52600.15507,2336.348184,472.6274709
,,,,,,,,7761,57962.94867,2574.548111,520.8137086
,,,,,,,,7762,59338.80068,2635.659515,533.1761333
,,,,,,,,7763,59658.83838,2649.874673,536.0517638
,,,,,,,,7764,60864.09196,2703.408584,546.8813126
,,,,,,,,7765,62536.00639,2777.670233,561.9039431
,,,,,,,,7766,63807.31015,2834.137903,573.3269718
,,,,,,,,7767,64397.22829,2860.340377,578.6275554
,,,,,,,,7768,65470.30738,2908.003475,588.2694785
,,,,,,,,7769,68545.61619,3044.599882,615.9020097
,,,,,,,,7770,72676.29584,3228.072837,653.0173504
,,,,,,,,7771,78189.06016,3472.934034,702.5511181
,,,,,,,,7772,76055.61209,3378.172383,683.3814756
,,,,,,,,7773,67353.59943,2991.653913,605.1913975
,,,,,,,,7774,62866.81666,2792.363877,564.8763681
,,,,,,,,7775,58857.55258,2614.283854,528.8519812
,,,,,,,,7776,53683.26053,2384.456625,482.3594839
,,,,,,,,7777,49299.56253,2189.74532,442.9707009
,,,,,,,,7778,45898.11161,2038.662615,412.4076893
,,,,,,,,7779,43968.70755,1952.964015,395.0714408
,,,,,,,,7780,42825.70233,1902.194998,384.8012112
,,,,,,,,7781,42707.45573,1896.942823,383.7387316
,,,,,,,,7782,43425.21201,1928.8235,390.1879776
,,,,,,,,7783,46979.45026,2086.69258,422.123827
,,,,,,,,7784,52734.87618,2342.33211,473.8379787
,,,,,,,,7785,57436.28558,2551.155245,516.0814898
,,,,,,,,7786,59006.76458,2620.911423,530.1926937
,,,,,,,,7787,59554.6641,2645.24755,535.115728
,,,,,,,,7788,61342.95752,2724.67842,551.184057
,,,,,,,,7789,63662.48077,2827.704997,572.0256382
,,,,,,,,7790,65658.3127,2916.354133,589.9587602
,,,,,,,,7791,67152.42616,2982.718372,603.383798
,,,,,,,,7792,69005.04289,3065.0063,620.0300903
,,,,,,,,7793,72813.29309,3234.157863,654.24831
,,,,,,,,7794,76772.90424,3410.032445,689.8265512
,,,,,,,,7795,80963.00338,3596.144644,727.475793
,,,,,,,,7796,77695.2059,3450.998442,698.113696
,,,,,,,,7797,68206.89823,3029.555001,612.8585318
,,,,,,,,7798,63624.35113,2826.011388,571.6830325
,,,,,,,,7799,59463.2742,2641.188272,534.2945635
,,,,,,,,7800,54392.1417,2415.943096,488.7289845
,,,,,,,,7801,49973.67825,2219.687609,449.0278238
,,,,,,,,7802,46384.53792,2060.268278,416.7783691
,,,,,,,,7803,44243.95621,1965.189772,397.5446288
,,,,,,,,7804,42940.36442,1907.287959,385.8314829
,,,,,,,,7805,42757.92563,1899.184551,384.1922181
,,,,,,,,7806,43279.97865,1922.372651,388.8830142
,,,,,,,,7807,46355.46405,2058.9769,416.517132
,,,,,,,,7808,50977.1544,2264.259144,458.0443446
,,,,,,,,7809,55417.96458,2461.507209,497.9462971
,,,,,,,,7810,58288.07665,2588.989364,523.7350767
,,,,,,,,7811,59821.09393,2657.0816,537.5096764
,,,,,,,,7812,61909.90755,2749.860716,556.2782655
,,,,,,,,7813,64534.02358,2866.416432,579.8567002
,,,,,,,,7814,66469.04771,2952.364659,597.2434467
,,,,,,,,7815,67680.29156,3006.164641,608.1268199
,,,,,,,,7816,68970.71283,3063.481457,619.7216249
,,,,,,,,7817,72013.04481,3198.613127,647.0578498
,,,,,,,,7818,75469.19265,3352.125311,678.1123288
,,,,,,,,7819,79675.28112,3538.947711,715.9052394
,,,,,,,,7820,76267.5985,3387.588212,685.2862342
,,,,,,,,7821,66932.95278,2972.969993,601.4117667
,,,,,,,,7822,62489.63775,2775.61067,561.4873076
,,,,,,,,7823,58804.00087,2611.90524,528.3708037
,,,,,,,,7824,54329.41417,2413.156919,488.1653596
,,,,,,,,7825,50307.66338,2234.522272,452.028776
,,,,,,,,7826,46609.04493,2070.240237,418.795629
,,,,,,,,7827,44186.80224,1962.651156,397.0310841
,,,,,,,,7828,42617.16253,1892.932258,382.9274213
,,,,,,,,7829,41972.14889,1864.2826,377.1317889
,,,,,,,,7830,41724.87145,1853.299244,374.9099302
,,,,,,,,7831,43248.93899,1920.993958,388.604114
,,,,,,,,7832,45525.97535,2022.133389,409.0639383
,,,,,,,,7833,49165.23928,2183.779066,441.7637679
,,,,,,,,7834,53325.35721,2368.559585,479.14362
,,,,,,,,7835,56178.75737,2495.299445,504.7822383
,,,,,,,,7836,58968.35513,2619.205385,529.8475738
,,,,,,,,7837,61228.44728,2719.592203,550.1551497
,,,,,,,,7838,61925.60379,2750.557898,556.4193008
,,,,,,,,7839,61333.57747,2724.261785,551.0997745
,,,,,,,,7840,61221.79075,2719.296539,550.0953389
,,,,,,,,7841,63177.59995,2806.16798,567.6688451
,,,,,,,,7842,65978.44878,2930.573661,592.8352747
,,,,,,,,7843,69553.417,3089.363506,624.9573889
,,,,,,,,7844,66494.20022,2953.481862,597.4694492
,,,,,,,,7845,58545.21706,2600.410804,526.045557
,,,,,,,,7846,55030.84292,2444.312374,494.4678979
,,,,,,,,7847,52421.61763,2328.418063,471.0232608
,,,,,,,,7848,49352.1122,2192.079426,443.4428746
,,,,,,,,7849,46622.09629,2070.819941,418.9128992
,,,,,,,,7850,43880.52008,1949.04698,394.2790511
,,,,,,,,7851,42249.71075,1876.611102,379.6257618
,,,,,,,,7852,41231.57612,1831.388479,370.4775303
,,,,,,,,7853,41004.10535,1821.284879,368.4336402
,,,,,,,,7854,41063.87041,1823.939472,368.9706464
,,,,,,,,7855,42809.42662,1901.472077,384.6549693
,,,,,,,,7856,45489.20921,2020.500343,408.7335841
,,,,,,,,7857,48728.95164,2164.400419,437.8435984
,,,,,,,,7858,51524.93954,2288.590191,462.9663512
,,,,,,,,7859,53395.54939,2371.677321,479.7743169
,,,,,,,,7860,55613.08341,2470.173828,499.6994956
,,,,,,,,7861,57867.69444,2570.317191,519.9578221
,,,,,,,,7862,59161.46068,2627.782581,531.5826826
,,,,,,,,7863,59111.96389,2625.584075,531.1379397
,,,,,,,,7864,59591.13401,2646.867439,535.4434206
,,,,,,,,7865,62117.4495,2759.079135,558.1430894
,,,,,,,,7866,65984.06342,2930.823047,592.8857239
,,,,,,,,7867,71987.08627,3197.460123,646.8246049
,,,,,,,,7868,69894.6453,3104.51989,628.023423
,,,,,,,,7869,61961.40412,2752.148046,556.740977
,,,,,,,,7870,58422.76402,2594.971791,524.9452813
,,,,,,,,7871,55469.80722,2463.809911,498.412118
,,,,,,,,7872,51987.70301,2309.144818,467.1244136
,,,,,,,,7873,48942.13739,2173.869519,439.7591335
,,,,,,,,7874,47892.72239,2127.257511,430.3298389
,,,,,,,,7875,44916.75788,1995.073695,403.5899448
,,,,,,,,7876,43529.46619,1933.454172,391.1247312
,,,,,,,,7877,42779.25748,1900.132051,384.3838909
,,,,,,,,7878,42481.10929,1886.889163,381.704944
,,,,,,,,7879,44475.83396,1975.489117,399.628117
,,,,,,,,7880,47790.77608,2122.729349,429.4138221
,,,,,,,,7881,51162.84502,2272.50699,459.7128281
,,,,,,,,7882,53658.36787,2383.350965,482.1358162
,,,,,,,,7883,55949.22646,2485.10434,502.7198373
,,,,,,,,7884,57233.09712,2542.130196,514.2557832
,,,,,,,,7885,59401.05022,2638.424462,533.7354633
,,,,,,,,7886,61632.94765,2737.558951,553.7897015
,,,,,,,,7887,61420.61876,2728.12791,551.8818655
,,,,,,,,7888,60970.00472,2708.112925,547.8329692
,,,,,,,,7889,61870.57721,2748.113775,555.9248712
,,,,,,,,7890,63542.2604,2822.365153,570.9454238
,,,,,,,,7891,65785.03906,2921.982955,591.0974329
,,,,,,,,7892,71155.44924,3160.521188,639.3521078
,,,,,,,,7893,70581.11294,3135.010815,634.1915315
,,,,,,,,7894,68073.77289,3023.641954,611.6623624
,,,,,,,,7895,64612.87654,2869.918854,580.5652166
,,,,,,,,7896,60072.82586,2668.262811,539.7715599
,,,,,,,,7897,54645.63906,2427.202722,491.0067309
,,,,,,,,7898,50340.64696,2235.987307,452.3251428
,,,,,,,,7899,46763.25865,2077.089968,420.1812835
,,,,,,,,7900,45247.3021,2009.755521,406.5599792
,,,,,,,,7901,44327.71654,1968.910166,398.2972394
,,,,,,,,7902,43780.53443,1944.605904,393.3806513
,,,,,,,,7903,45152.48775,2005.54414,405.7080452
,,,,,,,,7904,46934.80813,2084.709705,421.7227047
,,,,,,,,7905,50400.90396,2238.663751,452.8665692
,,,,,,,,7906,52829.56348,2346.537848,474.6887712
,,,,,,,,7907,55297.53069,2456.157881,496.864164
,,,,,,,,7908,56531.22922,2510.955235,507.949299
,,,,,,,,7909,58846.73525,2613.803379,528.7547844
,,,,,,,,7910,61988.02518,2753.330477,556.9801748
,,,,,,,,7911,62766.78726,2787.920857,563.9775753
,,,,,,,,7912,62947.17195,2795.933029,565.5983835
,,,,,,,,7913,64348.77771,2858.188341,578.192213
,,,,,,,,7914,66272.83639,2943.649515,595.4804318
,,,,,,,,7915,68845.09782,3057.901998,618.592938
,,,,,,,,7916,74554.84798,3311.512741,669.8966799
,,,,,,,,7917,73548.7061,3266.822801,660.8562067
,,,,,,,,7918,69602.51636,3091.544359,625.3985607
,,,,,,,,7919,64901.22428,2882.726435,583.1561038
,,,,,,,,7920,59007.44696,2620.941732,530.1988251
,,,,,,,,7921,52523.56624,2332.946328,471.9392983
,,,,,,,,7922,45188.68358,2007.151855,406.0332751
,,,,,,,,7923,42952.44952,1907.824745,385.9400711
,,,,,,,,7924,41874.2226,1859.932994,376.2518931
,,,,,,,,7925,41738.50051,1853.904608,375.0323912
,,,,,,,,7926,42476.50194,1886.684517,381.6635457
,,,,,,,,7927,46378.55692,2060.00262,416.7246282
,,,,,,,,7928,53281.56313,2366.614378,478.7501177
,,,,,,,,7929,57860.96285,2570.018193,519.8973368
,,,,,,,,7930,58933.56438,2617.66008,529.534969
,,,,,,,,7931,59844.47188,2658.119981,537.719734
,,,,,,,,7932,62043.35555,2755.788094,557.4773341
,,,,,,,,7933,64861.72985,2880.972205,582.801235
,,,,,,,,7934,67124.68444,2981.486164,603.1345306
,,,,,,,,7935,68479.97326,3041.684211,615.3121892
,,,,,,,,7936,69640.32429,3093.223679,625.7382758
,,,,,,,,7937,72654.56862,3227.107776,652.8221252
,,,,,,,,7938,76570.3297,3401.034664,688.0063608
,,,,,,,,7939,82556.20706,3666.910187,741.7911848
,,,,,,,,7940,80297.72601,3566.594929,721.4980852
,,,,,,,,7941,71355.60752,3169.411646,641.1505873
,,,,,,,,7942,66851.49752,2969.351984,600.6798679
,,,,,,,,7943,62222.07927,2763.726489,559.0832179
,,,,,,,,7944,56470.37189,2508.252127,507.4024784
,,,,,,,,7945,51366.57662,2281.556164,461.5434149
,,,,,,,,7946,47713.54993,2119.299184,428.719923
,,,,,,,,7947,45582.87569,2024.660739,409.5752042
,,,,,,,,7948,44356.05818,1970.16902,398.5518972
,,,,,,,,7949,44267.10239,1966.217859,397.7526039
,,,,,,,,7950,45085.53778,2002.570414,405.1064805
,,,,,,,,7951,49519.84676,2199.529714,444.9500178
,,,,,,,,7952,58376.05905,2592.89729,524.5256238
,,,,,,,,7953,63464.33965,2818.904136,570.2452835
,,,,,,,,7954,63460.39578,2818.728961,570.2098467
,,,,,,,,7955,62263.92286,2765.585062,559.4591946
,,,,,,,,7956,62100.71303,2758.335749,557.9927075
,,,,,,,,7957,63279.32049,2810.686115,568.5828333
,,,,,,,,7958,64208.28028,2851.947848,576.9298033
,,,,,,,,7959,63976.55669,2841.655349,574.8477004
,,,,,,,,7960,64316.65892,2856.761716,577.9036164
,,,,,,,,7961,67076.66739,2979.353385,602.7030837
,,,,,,,,7962,72066.35944,3200.98121,647.536897
,,,,,,,,7963,79621.31465,3536.550675,715.4203352
,,,,,,,,7964,79541.65064,3533.012227,714.7045312
,,,,,,,,7965,72074.80004,3201.356117,647.6127382
,,,,,,,,7966,68722.01471,3052.434999,617.487001
,,,,,,,,7967,64147.65924,2849.255235,576.3851059
,,,,,,,,7968,58440.83542,2595.774471,525.107658
,,,,,,,,7969,53605.96325,2381.023301,481.6649457
,,,,,,,,7970,50076.25106,2224.243599,449.9494699
,,,,,,,,7971,48188.85876,2140.411041,432.9907091
,,,,,,,,7972,47255.4777,2098.952928,424.6040127
,,,,,,,,7973,47515.04487,2110.482158,426.9362981
,,,,,,,,7974,48812.5511,2168.113667,438.5947635
,,,,,,,,7975,54276.99991,2410.828827,487.6944024
,,,,,,,,7976,63881.02086,2837.411922,573.9892836
,,,,,,,,7977,68995.92564,3064.601337,619.9481692
,,,,,,,,7978,66905.31177,2971.742259,601.1634043
,,,,,,,,7979,63743.44915,2831.30138,572.7531623
,,,,,,,,7980,62121.16278,2759.244068,558.1764543
,,,,,,,,7981,62792.62132,2789.068332,564.2097018
,,,,,,,,7982,63133.58645,2804.213027,567.2733712
,,,,,,,,7983,63161.44467,2805.450409,567.5236853
,,,,,,,,7984,63938.98607,2839.98657,574.5101176
,,,,,,,,7985,66925.35257,2972.632414,601.3434767
,,,,,,,,7986,71682.03637,3183.91068,644.0836441
,,,,,,,,7987,78509.36791,3487.161186,705.429175
,,,,,,,,7988,78112.24501,3469.522125,701.8609119
,,,,,,,,7989,70126.78508,3114.830874,630.1092655
,,,,,,,,7990,66982.42102,2975.167231,601.8562531
,,,,,,,,7991,62555.1134,2778.518911,562.0756251
,,,,,,,,7992,57021.25894,2532.720951,512.3523564
,,,,,,,,7993,52163.55364,2316.9556,468.7044819
,,,,,,,,7994,48399.67493,2149.774891,434.8849528
,,,,,,,,7995,46186.50754,2051.472337,414.9990094
,,,,,,,,7996,44935.05217,1995.886274,403.7543242
,,,,,,,,7997,44982.27776,1997.9839,404.1786596
,,,,,,,,7998,46018.41047,2044.005946,413.488609
,,,,,,,,7999,51138.74428,2271.436504,459.496276
,,,,,,,,8000,59478.5962,2641.868832,534.4322361
,,,,,,,,8001,65340.81055,2902.251597,587.1059124
,,,,,,,,8002,64101.12227,2847.188196,575.9669579
,,,,,,,,8003,62099.13348,2758.26559,557.9785148
,,,,,,,,8004,61342.57718,2724.661526,551.1806395
,,,,,,,,8005,62506.05188,2776.339739,561.6347932
,,,,,,,,8006,63269.32025,2810.241933,568.4929783
,,,,,,,,8007,63583.7849,2824.209552,571.3185333
,,,,,,,,8008,64287.21522,2855.453911,577.6390564
,,,,,,,,8009,67634.3912,3004.125878,607.714392
,,,,,,,,8010,72383.68952,3215.076103,650.3881988
,,,,,,,,8011,78795.07132,3499.851313,707.996302
,,,,,,,,8012,77610.11503,3447.21895,697.3491302
